FECHA,max_SO2,min_SO2,mean_SO2,median_SO2,max_PART,min_PART,mean_PART,median_PART,max_NO2,min_NO2,mean_NO2,median_NO2,max_CO,min_CO,mean_CO,median_CO,max_O3,min_O3,mean_O3,median_O3
2015-06-28,11,1,4.52083333333333,5,40,5,13.8090277777778,5.5,123,3,11.9548611111111,9,635,52,182.868055555556,129,161,26,116.659722222222,120.5
2015-06-29,12,1,4.80208333333333,5,56,5,18.8506944444444,12.5,73,4,16.4722222222222,14,402,50,144.670138888889,129,169,33,115.677083333333,118
2015-06-30,8,1,4.60701754385965,5,79,5,21.6175438596491,15,59,4,14.480701754386,13,390,7,162.112280701754,138,158,44,114.354385964912,116
2015-07-01,7,1,4.03472222222222,4,82,5,23.7013888888889,13,43,4,12.6076388888889,12,384,75,163.75,135,152,44,101.520833333333,103
2015-07-02,6,1,3.85036496350365,4,39,5,14.0036496350365,5,48,4,12.0255474452555,11,285,50,111.875912408759,105.5,129,53,93.6131386861314,101
2015-07-03,6,1,3.81597222222222,4,58,5,19.7569444444444,13.5,71,4,14.84375,14,553,84,205.315972222222,151.5,147,6,96.8402777777778,100
2015-07-04,6,1,3.53472222222222,4,240,5,25.75,14,63,3,14.2430555555556,12,409,68,165.395833333333,131.5,140,61,100.927083333333,102
2015-07-05,7,1,3.8125,5,61,5,21.0590277777778,13.5,70,3,13.1909722222222,10,618,85,244.024305555556,159,136,38,101.628472222222,105
2015-07-06,6,1,3.81184668989547,4,79,5,24.0801393728223,5,70,4,20.0801393728223,15,610,50,127.808362369338,122,153,33,93.808362369338,90
2015-07-07,9,1,4.68345323741007,5,65,5,25.1798561151079,31.5,87,4,18.3129496402878,13,452,51,159.176258992806,126,150,23,99.7517985611511,106.5
2015-07-08,11,1,4.63194444444444,5,55,5,24.3402777777778,18,92,4,16.2638888888889,13,759,81,170.545138888889,138.5,181,13,111.305555555556,114
2015-07-09,9,1,4.42708333333333,5,67,5,25.7152777777778,18,60,4,17.8159722222222,14,602,72,220.100694444444,155,141,24,92.6041666666667,97.5
2015-07-10,10,1,4.42013888888889,5,38,5,16.1319444444444,8.5,53,4,15.3923611111111,13,482,55,159.510416666667,128,135,27,89.9027777777778,87
2015-07-11,9,1,4.15972222222222,5,35,5,13.6944444444444,5,84,4,13.53125,11,385,57,149.444444444444,127,132,31,96.3854166666667,103
2015-07-12,10,1,4.55555555555556,5,35,5,12.5763888888889,6.5,64,4,11.4340277777778,10,341,51,144.451388888889,132,145,57,113.472222222222,118.5
2015-07-13,16,1,5.47222222222222,5,50,5,15.5104166666667,5,61,4,16.7430555555556,15,507,50,180.746527777778,125.5,153,28,104.0625,114.5
2015-07-14,13,1,5.24305555555556,5,53,5,15.3854166666667,5,62,4,15.7708333333333,13.5,562,7,182.53125,144,165,8,118.5625,126
2015-07-15,17,1,5.59375,6,61,5,17.6770833333333,8,122,4,16.0868055555556,12,541,50,188.288194444444,162,167,40,128.184027777778,136.5
2015-07-16,19,1,5.62456140350877,6,88,5,22.6385964912281,19,89,4,15.8701754385965,12,756,7,206.982456140351,144,169,18,117.238596491228,124
2015-07-17,8,1,4.00347222222222,5,68,5,20.0520833333333,11.5,76,4,16.1458333333333,13,661,75,182.236111111111,140,136,7,104.076388888889,110
2015-07-18,6,1,3.58680555555556,4,35,5,13.8402777777778,8,52,4,11.3229166666667,8.5,552,51,151.784722222222,102,130,19,103.072916666667,109
2015-07-19,8,1,4.03819444444444,5,35,5,12.1111111111111,5,54,4,10.0347222222222,8,423,81,153.548611111111,122,119,45,83.5486111111111,90
2015-07-20,7,1,3.62587412587413,5,28,5,10.7622377622378,5,47,4,12.1223776223776,11,484,80,179.398601398601,141.5,123,19,83.5979020979021,91
2015-07-21,15,1,4.9247311827957,5,36,5,11.7849462365591,5,61,3,14.0215053763441,11,606,82,220.290322580645,151,131,13,92.0322580645161,99
2015-07-22,11,1,4.28125,5,34,5,12.2638888888889,5,72,4,13.7048611111111,10.5,421,7,117.90625,100,111,8,80.0381944444444,87
2015-07-23,9,1,4.09027777777778,4.5,34,5,11.1284722222222,5,58,5,15.7083333333333,12,556,51,162.541666666667,119,130,19,87.0798611111111,98
2015-07-24,10,1,4.875,5,30,5,11.0243055555556,6.5,48,5,14.28125,12,633,55,231.413194444444,183,115,31,84.7881944444444,89
2015-07-25,6,1,3.48611111111111,4,38,5,11.6423611111111,5.5,53,5,10.9791666666667,9,426,95,168.527777777778,140,115,24,79.4236111111111,82.5
2015-07-26,10,1,3.92361111111111,4,24,5,9.90277777777778,5,44,5,12.2013888888889,11,427,65,171.923611111111,152,119,45,88.2256944444444,91
2015-07-27,14,1,4.40972222222222,5,45,5,13.1805555555556,5,75,5,16.9618055555556,12,459,7,156.434027777778,146,134,8,93.0277777777778,100.5
2015-07-28,11,1,4.44097222222222,5,50,5,14.4930555555556,5,73,5,16.4861111111111,13,655,64,189.295138888889,153.5,137,15,98.2916666666667,107
2015-07-29,10,1,4.6875,5,54,5,15.125,9,66,5,15.8854166666667,12,529,100,213.489583333333,187,118,19,93.1875,103.5
2015-07-30,14,1,5.35416666666667,5,45,5,12,5,59,5,14.65625,11,544,50,182.215277777778,129,112,13,76.2222222222222,81
2015-07-31,7,1,3.6989247311828,5,38,5,13.7741935483871,5,48,5,12.7777777777778,12,456,68,194.931899641577,173,101,18,61.8494623655914,58
2015-08-01,6,1,3.45833333333333,4,26,5,9.10416666666667,5,84,4,11.3368055555556,9,681,57,197.423611111111,149,112,18,68.2881944444444,63
2015-08-02,8,1,3.39583333333333,4,107,5,16.6909722222222,5,55,5,9.44097222222222,8,615,76,229.836805555556,189,122,37,89.8888888888889,90
2015-08-03,7,1,3.125,4,99,5,25.2035714285714,5,62,5,11.4785714285714,9,796,52,225.310714285714,199,118,32,80.075,82.5
2015-08-04,10,1,4.21180555555556,5,51,5,19.0347222222222,5,46,5,10.6145833333333,9,546,54,240.736111111111,217,118,44,88.6875,90.5
2015-08-05,9,1,3.97222222222222,5,55,5,23.9861111111111,16.5,56,6,14.1979166666667,12,423,7,176.725694444444,175.5,141,8,94.2916666666667,100
2015-08-06,7,1,4.3125,5,504,5,64.25,17.5,69,4,13.1458333333333,11,499,53,191.215277777778,176,144,27,89.8611111111111,88.5
2015-08-07,7,1,4.36805555555556,5,183,5,58.6805555555556,43,58,2,12.8194444444444,11,676,53,200.465277777778,158.5,120,19,77.6111111111111,77
2015-08-08,6,1,3.51736111111111,4,145,5,44.1805555555556,15,61,2,10.1631944444444,8,445,50,119.378472222222,111.5,93,17,72.6770833333333,76
2015-08-09,6,1,4.14583333333333,5,64,5,28.5416666666667,21,58,2,8.61805555555556,8,540,55,201.267361111111,148.5,109,24,76.8819444444444,79
2015-08-10,26,1,5.56428571428571,5,95,5,27.2821428571429,5,60,2,13.5928571428571,11.5,545,7,216.014285714286,164,122,8,73.4928571428571,78.5
2015-08-11,13,1,3.92957746478873,5,84,5,29.8415492957746,5,39,2,11.8274647887324,11,580,51,198.045774647887,154,103,21,71.7429577464789,73
2015-08-12,9,1,3.92682926829268,4,69,5,27.7839721254355,5,46,2,12.6655052264808,11,513,100,209.128919860627,200,121,9,74.8571428571429,77
2015-08-13,7,1,4.01067615658363,5,69,5,12.355871886121,5,30,3,9.49110320284698,9,427,50,165.078291814947,142,111,42,80.0391459074733,86
2015-08-14,17,1,6.17361111111111,6,43,5,9.64930555555556,5,51,4,11.3680555555556,9,320,50,117.048611111111,107.5,122,18,87.3611111111111,92
2015-08-15,15,1,6.09027777777778,6,38,5,10.6631944444444,5,36,4,10.2430555555556,10,374,50,125.458333333333,116,103,39,83.71875,89
2015-08-16,9,1,4.98958333333333,6,32,5,10.7708333333333,5,26,3,9.29513888888889,9,822,77,295.579861111111,158,98,32,73.6180555555556,73
2015-08-17,6,1,3.91319444444444,5,30,5,9.30902777777778,5,35,3,10.7534722222222,10,658,79,227.28125,178.5,111,6,64.6979166666667,67
2015-08-18,7,1,4.02105263157895,5,30,5,10.1298245614035,5,54,3,12.3754385964912,12,525,7,227.347368421053,163,120,29,81.2385964912281,87
2015-08-19,7,1,4.30555555555556,5,41,5,14.3263888888889,8,43,4,11.40625,11,563,107,257.361111111111,189.5,123,8,89.5798611111111,92
2015-08-20,7,1,4.27777777777778,5,47,5,14.6770833333333,8.5,47,3,12.2534722222222,11,621,50,157.920138888889,147,123,19,85.7222222222222,88
2015-08-21,7,1,4.09027777777778,5,43,5,16.0555555555556,6,29,4,10.0208333333333,10,498,50,142.53125,137,126,45,90.3333333333333,93.5
2015-08-22,7,1,4.28125,5,59,5,17.7118055555556,7,21,3,8.56944444444444,8,522,50,170.614583333333,134,107,56,87.8055555555556,89
2015-08-23,7,1,4.01736111111111,5,35,5,10.7569444444444,5,33,3,8.65625,8,580,50,205.326388888889,172,97,47,68.8888888888889,68
2015-08-24,7,1,4.30555555555556,5,37,5,9.55208333333333,5,45,3,10.1423611111111,8,453,7,190.989583333333,179,86,21,66.5034722222222,69
2015-08-25,11,1,5.14583333333333,5,31,5,10.5138888888889,5,97,4,14.5381944444444,10,780,99,263.541666666667,210,131,8,81.0347222222222,79.5
2015-08-26,7,1,3.75,5,45,5,15.5347222222222,5,58,4,12.0902777777778,8,862,50,243.899305555556,177.5,131,29,96.1597222222222,96
2015-08-27,8,1,4.60069444444444,5,40,5,16.9583333333333,11,70,3,14.5763888888889,10,702,67,215.722222222222,171,133,17,100.152777777778,111
2015-08-28,7,1,3.79861111111111,5,53,5,18.5243055555556,11.5,55,4,14.6180555555556,10,543,50,190.805555555556,180,134,22,98.4861111111111,107
2015-08-29,7,1,4.23958333333333,5,391,5,25.7083333333333,5,24,3,6.96180555555556,6,651,50,199.670138888889,138,134,68,105.878472222222,107
2015-08-30,10,1,4.17361111111111,5,104,5,25.6458333333333,13.5,36,3,8.30902777777778,7,855,50,236.940972222222,144.5,115,37,86.4201388888889,90
2015-08-31,8,1,3.92198581560284,4,97,5,34.1702127659574,5,34,4,9.4645390070922,8,776,50,195.152482269504,74.5,103,40,77.4255319148936,80
2015-09-01,8,1,4.28819444444444,5,47,5,13.2847222222222,5,37,3,10.8645833333333,10,670,50,230.854166666667,162.5,105,17,76.1423611111111,82
2015-09-02,9,1,4.19791666666667,5,50,5,13.9409722222222,5,30,4,10.5902777777778,10,518,50,168.465277777778,147,113,31,76.5173611111111,78.5
2015-09-03,7,1,4.22222222222222,5,37,5,14.96875,10,33,4,11.0208333333333,10,555,50,165.715277777778,179,109,46,88.4131944444444,93
2015-09-04,9,1,4.79861111111111,5,88,5,17.2638888888889,9,38,4,13.0902777777778,12,373,7,193.128472222222,192,112,8,81.9097222222222,85.5
2015-09-05,7,1,4.90277777777778,6,44,5,15.5868055555556,6.5,35,5,13.46875,13,507,50,150.100694444444,115,103,33,74.53125,72
2015-09-06,7,1,4.13194444444444,5,52,5,11.1527777777778,5,25,4,10.1423611111111,10,540,50,175.736111111111,130,99,42,75.21875,75
2015-09-07,17,1,4.51736111111111,5,206,5,14.0416666666667,5,39,5,14.3472222222222,12,851,7,281.25,88,98,8,61.7638888888889,69
2015-09-08,8,1,4.39930555555556,5,32,5,9.82986111111111,5,92,7,23.2430555555556,20,633,50,219.993055555556,226.5,133,3,74.2361111111111,68
2015-09-09,8,1,4.60069444444444,5,49,5,14.3263888888889,5.5,123,6,26.8854166666667,19.5,771,51,186.586805555556,163.5,134,2,84.09375,90
2015-09-10,8,1,4.56071428571429,5,59,5,14.9714285714286,9,92,5,21.7035714285714,15,823,61,254.546428571429,225,155,7,100.767857142857,108
2015-09-11,12,1,4.16666666666667,5,39,5,15.15625,5,97,5,20.8819444444444,16,457,51,169.6875,155,124,4,86.6145833333333,92
2015-09-12,8,1,4.81597222222222,6,42,5,14.1493055555556,8,58,5,15.3993055555556,13,450,51,146.399305555556,116,120,21,79.9618055555556,82
2015-09-13,23,1,6.49652777777778,6,42,5,12.1770833333333,5,63,3,10.7361111111111,9,465,51,183.625,192.5,115,33,84.0833333333333,85
2015-09-14,23,1,5.47517730496454,6,32,5,11.7695035460993,5,65,4,13.677304964539,11,482,51,155.248226950355,107,100,18,71.0709219858156,73
2015-09-15,9,1,5.14930555555556,6,35,5,12.5972222222222,5,51,4,12.5208333333333,12,329,50,130.201388888889,116.5,103,21,67.4166666666667,68.5
2015-09-16,8,1,4.55208333333333,6,39,5,11.3923611111111,5,43,3,10.5243055555556,10,364,50,158.375,123,81,21,61.6354166666667,61.5
2015-09-17,10,1,4.83333333333333,6,28,5,7.59722222222222,5,83,3,13.9340277777778,9,503,7,202.864583333333,130,114,8,67.3611111111111,67
2015-09-18,13,1,5.13888888888889,6,37,5,9.40972222222222,5,112,5,19.7604166666667,14,665,50,131.805555555556,85,110,3,67.3090277777778,65
2015-09-19,7,1,4.78125,6,26,5,9.45833333333333,5,84,6,11.0243055555556,6.5,513,50,140.552083333333,96.5,114,12,90.15625,93
2015-09-20,7,1,3.89930555555556,4.5,46,5,12.8125,5,51,6,12.7604166666667,7,478,50,159.552083333333,82,111,18,70.8263888888889,75
2015-09-21,12,1,4.83623693379791,6,50,5,13.8222996515679,5,75,4,15.9651567944251,7,1187,7,167.163763066202,104,117,6,73.3588850174216,77
2015-09-22,8,1,4.23958333333333,5,53,5,14.1145833333333,5,98,4,17.9270833333333,10.5,914,50,151.534722222222,127,118,3,83.40625,90.5
2015-09-23,16,1,6.91428571428571,7,53,5,12.875,7,155,4,22.6392857142857,12,982,59,202.192857142857,166.5,129,1,80.3,80
2015-09-24,13,1,5.80902777777778,6,61,5,13.7534722222222,5,108,4,20.6076388888889,15,994,53,205.697916666667,146.5,115,8,75.8958333333333,79
2015-09-25,9,1,5.0625,6,56,5,15.5277777777778,5,167,4,23.4826388888889,14,1126,51,217.677083333333,147.5,116,1,77.0972222222222,82.5
2015-09-26,12,1,5.63888888888889,6,50,5,13.8506944444444,5,57,3,14.8194444444444,12,657,51,168.940972222222,120,122,18,84.4791666666667,86
2015-09-27,15,1,6.74305555555556,7,39,5,10.5486111111111,5,57,4,11.4375,9,753,54,171.079861111111,110.5,114,40,81.6979166666667,84
2015-09-28,8,1,5.63214285714286,6,28,5,9.90714285714286,5,57,4,11.6142857142857,9,479,7,184.996428571429,107,102,8,79.5928571428571,85
2015-09-29,8,1,4.83680555555556,5,40,5,9.90972222222222,5,97,4,15.8819444444444,8.5,908,52,192.520833333333,87,104,3,83.4340277777778,90
2015-09-30,9,1,5.08333333333333,6,37,5,9.77430555555556,5,79,4,15.8993055555556,11.5,658,50,195.267361111111,99.5,111,18,79.4444444444444,82
2015-10-01,11,1,5.57986111111111,6,67,5,12.3368055555556,5,149,4,26.3576388888889,13.5,1132,50,290.895833333333,222.5,117,3,80.2291666666667,86.5
2015-10-02,12,1,5.54166666666667,6,104,5,15.5138888888889,5,131,4,23.8819444444444,16,642,51,165.388888888889,130.5,111,6,79.7048611111111,89
2015-10-03,10,1,5.71527777777778,6,73,5,16.0902777777778,8.5,55,4,15.1041666666667,13,681,50,183.392361111111,133.5,131,19,75.3368055555556,71.5
2015-10-04,9,1,4.62152777777778,6,47,5,15.3194444444444,6,70,4,14.1041666666667,11,703,50,203.909722222222,142.5,79,4,49.3298611111111,44
2015-10-05,9,1,4.06944444444444,4.5,103,5,19.9479166666667,5,54,3,15.75,12.5,864,50,250.934027777778,146,80,8,47.6076388888889,52
2015-10-06,17,1,4.92361111111111,5,42,5,10.6319444444444,5,42,3,11.7152777777778,7,710,7,191.71875,51,84,8,59.6458333333333,62.5
2015-10-07,7,1,4.01792114695341,5,35,5,11.9032258064516,5,94,5,20.6236559139785,17,1299,50,221.716845878136,142,92,3,50.9068100358423,54
2015-10-08,8,1,4.0625,5,53,5,12.5729166666667,5,104,6,25.875,18,769,50,232.920138888889,208.5,100,3,52.3784722222222,56
2015-10-09,11,1,5.125,6,56,5,15.0381944444444,5,117,6,24.8194444444444,17,1091,50,204.142361111111,116.5,109,2,62.71875,63
2015-10-10,7,1,4.37847222222222,5,38,5,12.5277777777778,5,56,5,16.0416666666667,15,873,50,210.493055555556,137,98,23,67.3125,65.5
2015-10-11,7,1,3.41319444444444,4,41,5,13.5868055555556,5,61,4,13.1736111111111,12,808,50,267.086805555556,158,68,18,49.4444444444444,50
2015-10-12,6,1,3.61805555555556,4,27,5,7.21875,5,26,4,12.2395833333333,11,758,50,249.961805555556,151.5,68,17,46.9479166666667,49.5
2015-10-13,6,1,3.50883392226148,4,35,5,7.53710247349823,5,39,5,13.5406360424028,13,555,7,168.798586572438,100,79,8,47.530035335689,48
2015-10-14,7,1,4.01736111111111,5,34,5,8.88194444444444,5,102,5,19.7118055555556,13,1155,64,246.503472222222,153.5,89,1,54.2118055555556,54
2015-10-15,9,1,4.80208333333333,5,43,5,10.9236111111111,5,107,5,25.75,17,1288,51,233.739583333333,121,97,1,51.03125,54
2015-10-16,10,2,5.70833333333333,6,67,5,14.7534722222222,5,126,6,32.7881944444444,26,1444,67,257.614583333333,156,107,1,49.5902777777778,52.5
2015-10-17,7,1,3.9375,5,37,5,11.4791666666667,5,46,5,12.2048611111111,11,495,69,151.270833333333,111,91,21,66.28125,70
2015-10-18,7,1,3.67708333333333,3.5,72,5,12.9618055555556,5,39,5,15.2222222222222,13,495,51,172.90625,114.5,75,5,43.4826388888889,43
2015-10-19,7,1,3.83333333333333,5,50,5,9.70833333333333,5,80,3,19.9166666666667,14,1012,7,243.607638888889,150,86,1,47.2361111111111,52.5
2015-10-20,7,1,4.34027777777778,5,25,5,7.81597222222222,5,68,4,15.7256944444444,12.5,969,54,233.006944444444,125.5,89,2,52.0034722222222,56
2015-10-21,8,1,4.67142857142857,5,36,5,8.53571428571429,5,99,5,17.8,11,588,61,205.671428571429,161.5,87,3,46.2714285714286,44
2015-10-22,14,2,6.61458333333333,6,42,5,11.1354166666667,5,133,6,19.3159722222222,6,1033,50,185.791666666667,152,109,2,57.0763888888889,57
2015-10-23,21,2,7.14930555555556,6,54,5,14.4930555555556,5,106,6,22.5416666666667,8.5,1138,84,232.902777777778,201,108,2,51.5034722222222,48.5
2015-10-24,8,3,5.53125,6,67,5,17.6076388888889,9,94,6,20.8333333333333,7.5,918,84,234.309027777778,167.5,90,2,46.0451388888889,48
2015-10-25,7,2,4.99305555555556,5,52,5,9.32986111111111,5,63,6,9.10416666666667,6,735,55,140.270833333333,117,88,6,62.7118055555556,65
2015-10-26,7,1,4.09929078014184,4,34,5,9.03191489361702,5,61,5,16.8156028368794,14,1268,7,336.301418439716,132,75,4,43.5177304964539,43
2015-10-27,7,1,4.25347222222222,5,25,5,7.89930555555556,5,63,4,12.5902777777778,9,1148,50,90.1076388888889,67.5,86,8,65.5208333333333,70
2015-10-28,7,1,5.05555555555556,5,35,5,8.29513888888889,5,82,3,13.5,9,762,50,168.944444444444,123,88,5,71.4791666666667,79
2015-10-29,7,2,5.10069444444444,5,43,5,9.56597222222222,5,109,5,19.8020833333333,12,1013,55,236.854166666667,200.5,94,2,54.7395833333333,56
2015-10-30,8,1,5.02083333333333,6,52,5,13.0138888888889,5,122,6,27.8298611111111,20,940,56,274.5625,227,98,2,45.5104166666667,43
2015-10-31,16,2,5.4375,6,53,5,9.30208333333333,5,49,5,12.4270833333333,9,356,50,123.100694444444,74.5,89,25,69.6458333333333,74
2015-11-01,7,2,5.01388888888889,5,227,5,12.2986111111111,5,33,3,4.72569444444444,4,502,52,166.052083333333,87.5,93,37,83.6006944444444,86.5
2015-11-02,7,2,4.64236111111111,5,24,5,6.37847222222222,5,31,4,7.47569444444444,6,512,55,167.361111111111,123,94,4,75.3125,77
2015-11-03,7,1,4.45486111111111,5,38,5,8.17361111111111,5,87,3,15.7638888888889,9,648,52,197.590277777778,194.5,89,2,62.8506944444444,74
2015-11-04,9,1,4.47916666666667,5,34,5,10.4270833333333,5,80,5,19.8055555555556,15.5,540,53,152.638888888889,148,78,2,42.7222222222222,44
2015-11-05,8,1,4.36140350877193,5,33,5,10.059649122807,5,77,6,20.1333333333333,16,903,7,262.017543859649,250,84,5,43.8912280701754,41
2015-11-06,9,1,4.85763888888889,5,59,5,11.4861111111111,5,113,6,24.8125,17,1502,50,276.336805555556,254.5,79,1,41.6979166666667,41.5
2015-11-07,7,1,3.75694444444444,4.5,43,5,9.32986111111111,5,107,6,18.0590277777778,12,914,50,238.722222222222,221.5,91,2,53.3090277777778,51.5
2015-11-08,8,1,5.07638888888889,5,30,5,7.09027777777778,5,99,5,12.3680555555556,6,769,50,149.385416666667,80.5,88,3,68.3541666666667,76
2015-11-09,9,1,5.30249110320285,6,40,5,9.71174377224199,5,72,6,15.9217081850534,6,749,51,215.779359430605,148,88,13,55.1103202846975,56
2015-11-10,10,1,5.61458333333333,6,59,5,13.34375,5,123,6,24.5034722222222,6.5,1037,54,210.246527777778,138,96,2,49.3715277777778,50
2015-11-11,13,2,6.125,6,85,5,18.0034722222222,5,166,6,31.3611111111111,9,2012,7,283.815972222222,144.5,99,1,42.6597222222222,43.5
2015-11-12,10,1,5.72916666666667,6,67,5,17.7256944444444,5,124,6,28.28125,10.5,1353,54,238.506944444444,127,96,1,47.4791666666667,47
2015-11-13,14,1,5.90625,6,63,5,18.3055555555556,5.5,158,6,36.4756944444444,29,1433,55,232.972222222222,177.5,110,1,47.6111111111111,41
2015-11-14,7,1,5.34375,6,44,5,13.3854166666667,5,95,5,20.7534722222222,14,699,52,184.090277777778,149.5,92,4,58.0625,62
2015-11-15,9,1,5.34722222222222,6,61,5,15.3368055555556,5,102,4,22.8159722222222,16,1190,54,233.704861111111,165.5,76,1,44.1319444444444,48.5
2015-11-16,15,2,6.39930555555556,6,75,5,18.2256944444444,5,138,4,35.1180555555556,29,1876,53,343.260416666667,252.5,83,1,37.4340277777778,34
2015-11-17,13,2,5.94791666666667,6,76,5,18.9583333333333,5,125,4,31.0243055555556,24,1584,7,273.28125,148,81,2,36.5798611111111,35.5
2015-11-18,17,2,6.91785714285714,6,80,5,19.6821428571429,10,147,5,33.5392857142857,26.5,1689,63,305.025,174.5,76,2,35.7178571428571,38
2015-11-19,16,2,6.90625,7,79,5,18.8125,5,133,7,37.3159722222222,31,1430,72,312.479166666667,241.5,77,2,32.6041666666667,28
2015-11-20,16,2,7.46527777777778,7,61,5,16.0729166666667,5,137,4,33.6319444444444,25.5,1618,59,342.381944444444,193.5,83,2,34.0069444444444,30.5
2015-11-21,8,1,5.24305555555556,6,58,5,12.2222222222222,5,74,3,13.1631944444444,10,771,55,202.309027777778,123,79,6,53.9583333333333,58
2015-11-22,10,2,5.93055555555556,6,32,5,7.10416666666667,5,63,3,10.3611111111111,7,591,97,224.861111111111,187.5,77,7,60.9097222222222,65
2015-11-23,12,1,6.96797153024911,7,31,5,10.0427046263345,5,81,4,25.6725978647687,20,570,50,193.266903914591,173,78,2,36.0818505338078,32
2015-11-24,21,3,8.13888888888889,7.5,76,5,13.7916666666667,5,150,5,32.7638888888889,24,1861,7,335.038194444444,262,78,2,36.8854166666667,36.5
2015-11-25,10,3,7.375,7,52,5,12.9201388888889,5,92,5,29.4791666666667,23,1098,99,350.395833333333,273,70,2,37.6666666666667,41.5
2015-11-26,24,1,7.13588850174216,7,57,5,16.0209059233449,5,130,5,35.9442508710801,28,1154,76,355.989547038328,285,86,1,32.5993031358885,29
2015-11-27,11,2,6.23611111111111,6.5,45,5,10.3645833333333,5,110,3,25.5,17,1265,50,279.659722222222,147.5,79,2,51.3194444444444,57
2015-11-28,12,2,6.40277777777778,7,46,5,13.03125,5,126,3,29.8958333333333,21,1160,55,318.694444444444,258.5,74,1,37.0798611111111,31
2015-11-29,17,2,6.76388888888889,7,55,5,11.7604166666667,5,113,4,25.1180555555556,16,1112,74,309.628472222222,225,77,1,36.7881944444444,36
2015-11-30,21,2,8.30902777777778,7,89,5,17.8958333333333,5.5,148,6,40.1006944444444,31,1708,70,353.930555555556,259,71,2,31.2465277777778,31
2015-12-01,17,2,7.83333333333333,7,86,5,20.0694444444444,6.5,137,7,41.7083333333333,34,1232,50,295.690972222222,244,85,2,33.9756944444444,31.5
2015-12-02,18,2,7.56597222222222,7,78,5,22.1701388888889,9,151,7,44.5034722222222,38,2029,68,405.041666666667,278,75,1,31.0069444444444,28
2015-12-03,23,3,8.13541666666667,7,92,5,21.5972222222222,7,157,7,41.9027777777778,30.5,2226,91,442.086805555556,303.5,75,1,28.6770833333333,27
2015-12-04,23,1,7.01413427561837,7,88,5,22.5088339222615,5,181,6,41.226148409894,29,2129,7,390.851590106007,241,93,1,28.1342756183746,24
2015-12-05,14,3,6.38194444444444,7,51,5,14.6666666666667,5,102,4,28.1701388888889,21,1025,78,267.524305555556,196,79,1,42.4131944444444,45
2015-12-06,12,3,6.59722222222222,7,65,5,17.71875,6,97,5,29.71875,20,1346,97,343.597222222222,245.5,87,1,38.2743055555556,41
2015-12-07,9,2,5.90277777777778,6,58,5,17.2048611111111,5,81,5,25.2430555555556,19,827,92,348.9375,330,72,2,38.5138888888889,41
2015-12-08,11,3,6.01041666666667,6,63,5,18.0694444444444,5,104,6,27.3854166666667,20,1043,109,375.878472222222,363.5,67,2,33.46875,33
2015-12-09,15,3,6.23958333333333,6,52,5,15.1631944444444,5,97,4,19.875,13,924,83,253.111111111111,217,78,2,48.21875,53
2015-12-10,7,2,5.04210526315789,6,20,5,7.64912280701754,5,50,3,8.45964912280702,7,487,7,175.610526315789,159,81,8,69.940350877193,73
2015-12-11,11,2,5.07291666666667,5,29,5,9.09722222222222,5,105,3,10.7430555555556,6,620,51,162.875,122,90,4,70.6180555555556,74
2015-12-12,11,2,5.36805555555556,5,52,5,11.03125,5,108,3,16.78125,10,807,58,212.774305555556,160.5,88,2,65.2013888888889,71
2015-12-13,7,2,5.05208333333333,6,53,5,17.2222222222222,8,77,5,20.6840277777778,16,797,76,333.152777777778,315.5,71,2,42.3125,45
2015-12-14,13,1,5.55555555555556,6,91,5,23.3263888888889,5,106,4,29.4895833333333,22.5,1072,7,342.506944444444,278,66,1,32.8819444444444,35
2015-12-15,30,3,7.02430555555556,6,137,5,46.9618055555556,29.5,228,3,36.4652777777778,30,2244,76,324.520833333333,259,69,1,31.8194444444444,31
2015-12-16,22,2,7.03472222222222,6,114,5,40.3298611111111,27,154,6,40.1979166666667,29,1511,51,329.545138888889,243,56,1,25.9618055555556,27.5
2015-12-17,21,1,6.70462633451957,6,88,5,28.3345195729537,24,140,8,46.9608540925267,43,1469,50,341.483985765125,276,58,1,21.7366548042705,17
2015-12-18,29,3,7.71527777777778,7,98,5,26.4409722222222,10.5,125,6,47.8333333333333,47,1774,60,439.329861111111,341.5,66,1,26.2604166666667,20.5
2015-12-19,17,3,7.52430555555556,7,74,5,27.1215277777778,15,121,7,39.5277777777778,34,1546,51,354.114583333333,283.5,86,1,30.9444444444444,33
2015-12-20,11,3,6.69097222222222,7,98,5,29.9375,14.5,136,5,33.2222222222222,23,1646,137,433.368055555556,289,91,1,40.2569444444444,43
2015-12-21,15,3,6.88888888888889,6.5,76,5,21.78125,6,122,6,35.5347222222222,31,1407,50,317.28125,234.5,78,1,34.8402777777778,29
2015-12-22,23,3,7.21527777777778,6,101,5,26.2638888888889,10.5,162,7,39.4201388888889,27.5,2211,50,363.284722222222,269.5,84,1,34.6354166666667,35.5
2015-12-23,19,2,6.32638888888889,6,107,5,29.4305555555556,13,161,8,42.6840277777778,37,1633,154,405.0625,324.5,77,1,30.5451388888889,26
2015-12-24,10,2,5.86805555555556,6,65,5,26.5034722222222,15,82,5,29.1076388888889,25,876,113,388.159722222222,367,80,1,35.9826388888889,40
2015-12-25,13,1,6.20486111111111,6,94,5,25.46875,8,99,4,26.4305555555556,18,1708,133,424.555555555556,363.5,72,1,33.1458333333333,33
